"","COSECHA","SITUACION_AMORTIZACION","REGIMEN","IN_CEDIDA","cRS","cRP","N","SALDO_TOTAL","EPRC_TOTAL","EPRE_TOTAL","RKP_TOTAL","COBERTURA_CEK"
"4945",2007,"B. Sin pago","REA","Propia","(0.4,0.5]","(1,1.25]",123,48570763.0060077,20846088.89,391769.52,1312150.01,46.4271241059376
"4946",2007,"B. Sin pago","REA","Propia","(0.4,0.5]","(1.25,1.5]",63,16333140.4274843,8887025.54,239.38,244921.01,55.9120027807572
"4947",2007,"B. Sin pago","REA","Propia","(0.4,0.5]","(1.5,2]",29,4263249.57814604,3541954.01,113513.18,21966.92,86.2589450275441
"4948",2007,"B. Sin pago","REA","Propia","(0.5,0.6]","(0.75,0.9]",7,2233472.72764629,783802.49,4578.59,76142.56,38.7075977825377
"4949",2007,"B. Sin pago","REA","Propia","(0.5,0.6]","(0.9,1]",21,6270233.81435146,2648607.56,12301.05,188250.79,45.4394442752482
"4950",2007,"B. Sin pago","REA","Propia","(0.5,0.6]","(1,1.25]",26,5592609.8196697,2368229.48,45987.08,141491.8,45.6979557381484
"4951",2007,"B. Sin pago","REA","Propia","(0.5,0.6]","(1.25,1.5]",31,2956508.70502886,2216864.36,101136.85,32067.09,79.4879546947608
"4952",2007,"B. Sin pago","REA","Propia","(0.5,0.6]","(1.5,2]",21,2266195.42628485,2113736.07,0,6158.79,93.5442210946171
"4953",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(0.5,0.75]",4,1325391.44323926,430563.75,1909.86,41958.99,35.7956588915713
"4954",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(0.75,0.9]",15,3860849.68849178,1640149.92,59781.44,138830.83,47.6258424533047
"4955",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(0.9,1]",6,927687.43425748,261376.77,139132.24,27976.55,46.1885700050426
"4956",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(1,1.25]",32,2946966.32099841,1326555.25,168864.55,67002.48,53.0179890033715
"4957",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(1.25,1.5]",14,1013710.56442908,830515.16,34810.38,7849.34,86.1365078592991
"4958",2007,"B. Sin pago","REA","Propia","(0.6,0.7]","(1.5,2]",8,878130.36351256,757559.4,88222.08,4978.1,96.8830614849627
"4959",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(0.5,0.75]",10,2113022.26034692,648016.41,0,83840.85,34.6355679130348
"4960",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(0.75,0.9]",8,1035419.4174987,369458.99,1.73,33708.37,38.9377563513296
"4961",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(0.9,1]",6,445458.51650905,149733.97,325.87,13123,36.6325558839517
"4962",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(1,1.25]",14,1099724.77443205,537706.13,56349.65,24756.14,56.2697080566893
"4963",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(1.25,1.5]",14,1378448.3615015,960980.82,918.96,18305.59,71.1093282400723
"4964",2007,"B. Sin pago","REA","Propia","(0.7,0.8]","(1.5,2]",1,41729.78946859,41474.79,0,0,99.3889270187142
"4965",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(0.5,0.75]",8,1632888.33681742,518259.72,0,54910.65,35.1016267969148
"4966",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(0.75,0.9]",6,524158.87086668,168183.26,150.27,14194.31,34.8229993128221
"4967",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(0.9,1]",16,1044318.24714932,338754.65,11842.24,31300.42,36.5690546002109
"4968",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(1,1.25]",21,1597449.2508809,819676.68,86465.37,34226.57,58.8668854100649
"4969",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(1.25,1.5]",3,377463.46879154,374678.45,0,0,99.2621752773967
"4970",2007,"B. Sin pago","REA","Propia","(0.8,0.9]","(1.5,2]",4,363613.12483359,237110.16,0,5576.8,66.743179336848
"4971",2007,"B. Sin pago","REA","Propia","(0.9,1]","[0,0.5]",1,156360.71084736,54833.99,0,6910.84,39.4887114962502
"4972",2007,"B. Sin pago","REA","Propia","(0.9,1]","(0.5,0.75]",4,384454.36401004,129965.84,0,14482.36,37.5722617616659
"4973",2007,"B. Sin pago","REA","Propia","(0.9,1]","(0.75,0.9]",3,158608.22643305,35894.5,976.15,5455.53,26.6859928717924
"4974",2007,"B. Sin pago","REA","Propia","(0.9,1]","(0.9,1]",8,460609.27325169,144332.24,1.31,14051.78,34.3860489134038
"4975",2007,"B. Sin pago","REA","Propia","(0.9,1]","(1,1.25]",9,683846.12407393,351294.36,0,14753.25,53.5277743214096
"4976",2007,"B. Sin pago","REA","Propia","(0.9,1]","(1.25,1.5]",3,302039.01529797,299855.76,0,0,99.2771611654818
"4977",2007,"B. Sin pago","REA","Propia","(1,40000]","[0,0.5]",51,2571805.96806256,711143.7,3208.04,106669.23,31.9239079540089
"4978",2007,"B. Sin pago","REA","Propia","(1,40000]","(0.5,0.75]",68,3860324.49929512,995216.2,45055.1,126006.61,30.2119137967017
"4979",2007,"B. Sin pago","REA","Propia","(1,40000]","(0.75,0.9]",53,3279804.03868537,795422.62,26617.97,110376.4,28.4290457296265
"4980",2007,"B. Sin pago","REA","Propia","(1,40000]","(0.9,1]",10,697283.40605635,227842.2,150957.9,20731.24,57.2982716252554
"4981",2007,"B. Sin pago","REA","Propia","(1,40000]","(1,1.25]",8,675621.73009136,312320.02,68799.37,15963.82,58.7730074854616
"4982",2007,"B. Sin pago","REA","Propia","(1,40000]","(1.25,1.5]",2,235647.87660678,143750.98,69407.41,3916.44,92.1183051278784
"4983",2007,"B. Sin pago","ROA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",3,1894276.3455716,826938.3312,0,35591.14118,45.5334552636105
"4984",2007,"B. Sin pago","ROA","Bursatilizada","(0.4,0.5]","(1,1.25]",19,7501102.40423509,2531486.9349,4.62e-06,292523.310071,37.6479361671052
"4985",2007,"B. Sin pago","ROA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",1,489606.55124495,311149.2037,0,0,63.5508660798806
"4986",2007,"B. Sin pago","ROA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",6,1926666.35355516,736662.27053,0,79331.674713,42.352633798649
"4987",2007,"B. Sin pago","ROA","Bursatilizada","(0.5,0.6]","(0.9,1]",18,5731443.27412738,2006233.19483,2536.756066,218377.822009,38.8584108117878
"4988",2007,"B. Sin pago","ROA","Bursatilizada","(0.5,0.6]","(1,1.25]",8,2687676.23827589,971593.63848,0,90955.181995,39.5341077672589
"4989",2007,"B. Sin pago","ROA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",2,594233.62081636,265495.66895,0,23998.34037,48.7172046782362
"4990",2007,"B. Sin pago","ROA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",39,10837675.3020328,3617742.47749,180483.295506,442344.617977,39.1280442788095
"4991",2007,"B. Sin pago","ROA","Bursatilizada","(0.6,0.7]","(0.9,1]",5,1594320.81969473,614049.80393,0,45228.170333,41.3516505661159
"4992",2007,"B. Sin pago","ROA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",16,4376759.39195455,1572095.58282,0,181901.127705,40.0752372577125
"4993",2007,"B. Sin pago","ROA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",9,1929145.22503942,521882.15301,0,66431.490958,30.4960785912827
"4994",2007,"B. Sin pago","ROA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",12,2966046.80109723,982968.34543,38.20791487,120347.309841,37.1994758402904
"4995",2007,"B. Sin pago","ROA","Bursatilizada","(0.9,1]","(0.5,0.75]",5,1144816.63585661,362960.80929,175.6354719,46521.586766,35.7837245456669
"4996",2007,"B. Sin pago","ROA","Bursatilizada","(1,40000]","[0,0.5]",40,4561351.23648868,1403661.65626179,0,183898.704421036,34.8046067573811
"4997",2007,"B. Sin pago","ROA","Bursatilizada","(1,40000]","(0.5,0.75]",6,1298566.04168976,393456.34459,0,60601.348181,34.9660839875465
"4998",2007,"B. Sin pago","ROA","Propia","(0.2,0.3]","(1.5,2]",3,1121567.73364229,647187.54,0,20990.92,59.5753996800613
"4999",2007,"B. Sin pago","ROA","Propia","(0.3,0.4]","(1,1.25]",3,1336051.03854685,605353.64,2294.66,56456.41,49.7065374629932
"5000",2007,"B. Sin pago","ROA","Propia","(0.3,0.4]","(1.25,1.5]",16,8149456.23032138,3147552.61,259.1,243716.4,41.6166185098494
"5001",2007,"B. Sin pago","ROA","Propia","(0.3,0.4]","(1.5,2]",4,1984861.35735688,772835.42,0,48587.75,41.3844104000211
"5002",2007,"B. Sin pago","ROA","Propia","(0.4,0.5]","(0.9,1]",2,750810.66653245,254263.38,2714.61,43746.84,40.0533507853411
"5003",2007,"B. Sin pago","ROA","Propia","(0.4,0.5]","(1,1.25]",13,4371141.57401974,1407804.98,12182.09,213615.04,37.3724365211472
"5004",2007,"B. Sin pago","ROA","Propia","(0.4,0.5]","(1.25,1.5]",7,1800051.60981342,922737.34,21.26,51267.6,54.1110151892234
"5005",2007,"B. Sin pago","ROA","Propia","(0.4,0.5]","(1.5,2]",37,5148170.44032418,4924518.95,0.03,8440.5,95.819661318155
"5006",2007,"B. Sin pago","ROA","Propia","(0.5,0.6]","(0.75,0.9]",4,1027884.13856353,344075.4,501.33,55754.95,38.9471599940694
"5007",2007,"B. Sin pago","ROA","Propia","(0.5,0.6]","(0.9,1]",8,2468783.38575064,824290.48,2110.53,89145.68,37.0849340320567
"5008",2007,"B. Sin pago","ROA","Propia","(0.5,0.6]","(1,1.25]",2,340973.35186658,92681.95,2983.05,7953.63,30.3890698298749
"5009",2007,"B. Sin pago","ROA","Propia","(0.5,0.6]","(1.25,1.5]",50,5817080.36287449,5063622.67,1003.58,31944.05,87.6138884469794
"5010",2007,"B. Sin pago","ROA","Propia","(0.5,0.6]","(1.5,2]",80,9931952.72845565,9432406.6,0,19363.25,95.1652722119801
"5011",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(0.5,0.75]",2,495370.17379309,166248.88,0,22497.23,38.1020335872779
"5012",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(0.75,0.9]",8,2243526.77012858,767371.47,0,82613.57,37.8861108909918
"5013",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(0.9,1]",1,232896.55804215,73002.97,0,12201.92,36.5848644206152
"5014",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1,1.25]",16,1656883.32617112,846382.32,1225.68,35829.37,53.3192262874375
"5015",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1.25,1.5]",125,13302737.4595141,12285121.76,3.67,41367.24,92.6613240884801
"5016",2007,"B. Sin pago","ROA","Propia","(0.6,0.7]","(1.5,2]",72,9341411.05598206,8771360.06,5794.7,22703.84,94.2026696744571
"5017",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(0.5,0.75]",1,386655.06439212,110957.21,0,13909.28,32.2940267693917
"5018",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(0.75,0.9]",2,443921.60992896,157164.16,0,11471.86,37.9877924904324
"5019",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(0.9,1]",1,49591.09997364,17201.49,0,1437.55,37.5854538614944
"5020",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1,1.25]",48,4252114.07671763,2245487.02,1.28,88735.33,54.8956022318638
"5021",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1.25,1.5]",101,11533062.8381456,10363221.02,234.28,48773.76,90.2815601208862
"5022",2007,"B. Sin pago","ROA","Propia","(0.7,0.8]","(1.5,2]",34,4840829.0904278,4720182.67,0,3907.99,97.5884620537701
"5023",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(0.5,0.75]",3,498358.5223119,171987.13,0,16864.71,37.8947748548396
"5024",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(0.75,0.9]",1,73639.34101128,25523.8,11.94,2133.83,37.5744399936463
"5025",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(0.9,1]",10,717228.55842413,234522.13,40914.5,21359.29,41.3809400802597
"5026",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1,1.25]",60,5219938.84687441,2909024.25,2375.98,102056.88,57.729739722993
"5027",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1.25,1.5]",40,4612938.73562865,4438967.97,0,6286.92,96.3649236367801
"5028",2007,"B. Sin pago","ROA","Propia","(0.8,0.9]","(1.5,2]",15,1890395.9908949,1789967.36,0,3923.24,94.8949642635872
"5029",2007,"B. Sin pago","ROA","Propia","(0.9,1]","[0,0.5]",1,131193.81619547,41479.89,0,3466.53,34.2595568170933
"5030",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(0.5,0.75]",3,485423.35251123,153361.82,0,17686.63,35.2369635937618
"5031",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(0.75,0.9]",8,571902.66925582,242852.31,215.27,14577.87,45.050576584169
"5032",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(0.9,1]",20,1577633.34476076,499901.28,50331.58,47760.09,37.9044314691943
"5033",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(1,1.25]",27,2452589.3177602,1202274.9,81140.36,55177.62,54.5787617318033
"5034",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(1.25,1.5]",19,2256409.99429152,2009128.33,0,10377.6,89.5008413856142
"5035",2007,"B. Sin pago","ROA","Propia","(0.9,1]","(1.5,2]",3,191545.52433798,190286.23,0,0,99.3425613350495
"5036",2007,"B. Sin pago","ROA","Propia","(1,40000]","[0,0.5]",103,2995540.6922792,1150951.13,15.89,100224.45,41.7684684846666
"5037",2007,"B. Sin pago","ROA","Propia","(1,40000]","(0.5,0.75]",102,5903704.17257767,1881775.71,132243.19,175219.37,37.0824520674473
"5038",2007,"B. Sin pago","ROA","Propia","(1,40000]","(0.75,0.9]",99,6715611.10275701,2401319.51,215263.43,189199.98,41.7800089532898
"5039",2007,"B. Sin pago","ROA","Propia","(1,40000]","(0.9,1]",44,3342675.20653061,1551844.23,28481.19,79257.71,49.6483513192565
"5040",2007,"B. Sin pago","ROA","Propia","(1,40000]","(1,1.25]",57,5246918.49937364,3459774.27,2.98,78531.94,67.4359472216386
"5041",2007,"B. Sin pago","ROA","Propia","(1,40000]","(1.25,1.5]",19,1738222.41209803,1627828.19,0,4398.55,93.902065042983
"5042",2007,"B. Sin pago","ROA","Propia","(1,40000]","(1.5,2]",1,108953.87571352,108184.58,0,0,99.2939253344757
"5043",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.3,0.4]","(1,1.25]",9,5680294.46701448,603305.52798,1870530.5595,327766.20977,49.3214271464081
"5044",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",9,4923406.9755062,1567431.67685,1361839.9205,197776.528797,63.5139069693805
"5045",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.4,0.5]","(0.9,1]",4,1751991.01804502,451215.3106,629572.1028,78317.62276,66.1593024291529
"5046",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.4,0.5]","(1,1.25]",31,13618343.2592842,2549178.296168,4232854.46419,858399.529008,56.1039778767305
"5047",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",3,922500.21665778,168395.867962,289805.66074,54313.0177,55.5571193531901
"5048",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.5,0.6]","(0.9,1]",9,3110766.20671355,609704.086591,445150.93203,137381.20533,38.3261275430457
"5049",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.5,0.6]","(1,1.25]",5,1987511.54406631,362608.42267,823013.511,89884.30373,64.1760417044121
"5050",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",2,610495.87997348,0,0,0,0
"5051",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",6,2139867.67709474,436335.55204,206773.1539,112183.0054,35.2961876766813
"5052",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",1,304003.65706763,0,0,0,0
"5053",2007,"C. Pago insuficiente","REA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",1,313017.35626164,6418.605191,201716.5281,19992.1505,72.8800749311538
"5054",2007,"C. Pago insuficiente","REA","Propia","(0.2,0.3]","(1.5,2]",6,3927415.32789875,482765.35,2048421.11,254719.02,70.9348323873482
"5055",2007,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(1,1.25]",14,9019542.29304691,1844701.95,2430266.06,596845.98,54.0139824362888
"5056",2007,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(1.25,1.5]",86,59311669.9362425,12719304.18,22023962.57,3657127.95,64.7434050352633
"5057",2007,"C. Pago insuficiente","REA","Propia","(0.3,0.4]","(1.5,2]",13,7605151.34054214,2818176.13,1144581.15,351095.03,56.7227674616201
"5058",2007,"C. Pago insuficiente","REA","Propia","(0.4,0.5]","(1,1.25]",33,16884417.3982898,3679480.54,4699420.13,968234.55,55.359536544902
"5059",2007,"C. Pago insuficiente","REA","Propia","(0.4,0.5]","(1.25,1.5]",2,499834.32426986,209513.03,74575.99,16725.41,60.1828276678315
"5060",2007,"C. Pago insuficiente","REA","Propia","(0.5,0.6]","(0.75,0.9]",1,344064.11776175,111440.83,0,18626.54,37.8032358753743
"5061",2007,"C. Pago insuficiente","REA","Propia","(0.5,0.6]","(0.9,1]",3,1220624.79851348,410174.79,0,33323.15,36.3336825976424
"5062",2007,"C. Pago insuficiente","REA","Propia","(0.5,0.6]","(1,1.25]",1,458060.82956375,102743.84,249307.87,23040.61,81.8870105870506
"5063",2007,"C. Pago insuficiente","REA","Propia","(0.6,0.7]","(0.75,0.9]",3,908132.57542325,89680.84,241540.14,40698.73,40.9543408160048
"5064",2007,"C. Pago insuficiente","REA","Propia","(0.7,0.8]","(1.5,2]",1,167863.17528302,166698.84,0,0,99.3063783756879
"5065",2007,"C. Pago insuficiente","REA","Propia","(1,40000]","(1.25,1.5]",1,83837.0840803,7692.28,42267.96,3330.12,63.5641859263115
"5066",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.3,0.4]","(1,1.25]",62,41567802.5520134,1542854.18667,17916281.9531,2993254.6533,54.0138987741186
"5067",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.3,0.4]","(1.25,1.5]",140,101744764.833307,5739693.76952,47395558.3357,7110032.72112,59.2121716778672
"5068",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.3,0.4]","(1.5,2]",1,706142.49331446,42276.36623,272233.1634,29179.24631,48.6713063147934
"5069",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.4,0.5]","(0.9,1]",13,5135328.37074751,892621.57387,1218438.845,321788.621105,47.374751220064
"5070",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.4,0.5]","(1,1.25]",226,119394452.136376,10862872.503624,38866739.927181,8277295.848018,48.5842576777067
"5071",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.4,0.5]","(1.25,1.5]",11,5851676.88095091,692594.658966,2063568.4563,400432.09057,53.9434297220295
"5072",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.5,0.6]","(0.75,0.9]",17,6660598.13784949,1337832.387063,949607.60255,460501.119,41.256671724384
"5073",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.5,0.6]","(0.9,1]",51,18357240.2469154,3291361.791245,3527364.751952,1095282.64367,43.1111053754216
"5074",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.5,0.6]","(1,1.25]",14,4908297.42908041,879994.237297,944306.05618,311734.09551,43.518845788186
"5075",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.6,0.7]","(0.5,0.75]",2,561739.21497813,100737.498939,57614.45845,24353.39744,32.5249421719851
"5076",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.6,0.7]","(0.75,0.9]",17,5581763.36118536,1299886.71405,839161.2728,315915.376157,43.9818602859161
"5077",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.6,0.7]","(0.9,1]",1,253919.580708,88343.17679,0,7382.965489,37.699393647425
"5078",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.7,0.8]","(0.5,0.75]",9,2326649.9183389,500228.45915,287451.84313,125365.344065,39.242932043548
"5079",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.7,0.8]","(0.75,0.9]",2,708429.6666342,19342.535699,198280.98234,45975.10587,37.2088629717296
"5080",2007,"C. Pago insuficiente","ROA","Bursatilizada","(0.8,0.9]","(0.5,0.75]",6,1758654.74295189,179764.765051,366827.36581,85624.461615,35.9488748436677
"5081",2007,"C. Pago insuficiente","ROA","Bursatilizada","(1,40000]","[0,0.5]",1,51726.90291652,17909.90704,0,1496.756517,37.517543991218
"5082",2007,"C. Pago insuficiente","ROA","Propia","(0.2,0.3]","(1.5,2]",15,12147426.5277691,3323418.49,2905845.71,624345.01,56.4202565402031
"5083",2007,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(1,1.25]",351,236798645.506222,11774924.1,99486988.62,19560112.61,55.2461037310126
"5084",2007,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(1.25,1.5]",1305,952466097.155643,55505571.31,449137214.12,76886895.95,61.0551580908367
"5085",2007,"C. Pago insuficiente","ROA","Propia","(0.3,0.4]","(1.5,2]",59,38787157.0332328,8031637.47,10362044.17,2280381.41,53.3013106175492
"5086",2007,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(0.9,1]",8,3620269.13750685,440103.49,770552.47,267395.63,40.8271190306553
"5087",2007,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(1,1.25]",470,262840633.402659,14334371.6,95155713.45,20777455.93,49.5614164726336
"5088",2007,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(1.25,1.5]",54,22367695.6065479,2858667,7883599.11,1382198.43,54.2052465004517
"5089",2007,"C. Pago insuficiente","ROA","Propia","(0.4,0.5]","(1.5,2]",2,271209.01560197,49995.89,102462.42,9724.13,59.7997967139931
"5090",2007,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]","(0.75,0.9]",8,3005877.17531923,231821.7,987456.03,224192.35,48.0215922277896
"5091",2007,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]","(0.9,1]",14,5106796.57947468,519651.03,1613425.28,336640.66,48.3613735453322
"5092",2007,"C. Pago insuficiente","ROA","Propia","(0.5,0.6]","(1,1.25]",22,8597923.2952182,661354.79,3002702.34,475853.21,48.1501194864397
